"","Zeller_fecal_colorectal_cancer","Zeller_fecal_colorectal_cancer.1","Zeller_fecal_colorectal_cancer.2","Zeller_fecal_colorectal_cancer.3","Zeller_fecal_colorectal_cancer.4","Zeller_fecal_colorectal_cancer.5","Zeller_fecal_colorectal_cancer.6","Zeller_fecal_colorectal_cancer.7","Zeller_fecal_colorectal_cancer.8","Zeller_fecal_colorectal_cancer.9","Zeller_fecal_colorectal_cancer.10","Zeller_fecal_colorectal_cancer.11","Zeller_fecal_colorectal_cancer.12","Zeller_fecal_colorectal_cancer.13","Zeller_fecal_colorectal_cancer.14","Zeller_fecal_colorectal_cancer.15","Zeller_fecal_colorectal_cancer.16","Zeller_fecal_colorectal_cancer.17","Zeller_fecal_colorectal_cancer.18","Zeller_fecal_colorectal_cancer.19","Zeller_fecal_colorectal_cancer.20","Zeller_fecal_colorectal_cancer.21","Zeller_fecal_colorectal_cancer.22","Zeller_fecal_colorectal_cancer.23","Zeller_fecal_colorectal_cancer.24","Zeller_fecal_colorectal_cancer.25","Zeller_fecal_colorectal_cancer.26","Zeller_fecal_colorectal_cancer.27","Zeller_fecal_colorectal_cancer.28","Zeller_fecal_colorectal_cancer.29","Zeller_fecal_colorectal_cancer.30","Zeller_fecal_colorectal_cancer.31","Zeller_fecal_colorectal_cancer.32","Zeller_fecal_colorectal_cancer.33","Zeller_fecal_colorectal_cancer.34","Zeller_fecal_colorectal_cancer.35","Zeller_fecal_colorectal_cancer.36","Zeller_fecal_colorectal_cancer.37","Zeller_fecal_colorectal_cancer.38","Zeller_fecal_colorectal_cancer.39","Zeller_fecal_colorectal_cancer.40","Zeller_fecal_colorectal_cancer.41","Zeller_fecal_colorectal_cancer.42","Zeller_fecal_colorectal_cancer.43","Zeller_fecal_colorectal_cancer.44","Zeller_fecal_colorectal_cancer.45","Zeller_fecal_colorectal_cancer.46","Zeller_fecal_colorectal_cancer.47","Zeller_fecal_colorectal_cancer.48","Zeller_fecal_colorectal_cancer.49","Zeller_fecal_colorectal_cancer.50","Zeller_fecal_colorectal_cancer.51","Zeller_fecal_colorectal_cancer.52","Zeller_fecal_colorectal_cancer.53","Zeller_fecal_colorectal_cancer.54","Zeller_fecal_colorectal_cancer.55","Zeller_fecal_colorectal_cancer.56","Zeller_fecal_colorectal_cancer.57","Zeller_fecal_colorectal_cancer.58","Zeller_fecal_colorectal_cancer.59","Zeller_fecal_colorectal_cancer.60","Zeller_fecal_colorectal_cancer.61","Zeller_fecal_colorectal_cancer.62","Zeller_fecal_colorectal_cancer.63","Zeller_fecal_colorectal_cancer.64","Zeller_fecal_colorectal_cancer.65","Zeller_fecal_colorectal_cancer.66","Zeller_fecal_colorectal_cancer.67","Zeller_fecal_colorectal_cancer.68","Zeller_fecal_colorectal_cancer.69","Zeller_fecal_colorectal_cancer.70","Zeller_fecal_colorectal_cancer.71","Zeller_fecal_colorectal_cancer.72","Zeller_fecal_colorectal_cancer.73","Zeller_fecal_colorectal_cancer.74","Zeller_fecal_colorectal_cancer.75","Zeller_fecal_colorectal_cancer.76","Zeller_fecal_colorectal_cancer.77","Zeller_fecal_colorectal_cancer.78","Zeller_fecal_colorectal_cancer.79","Zeller_fecal_colorectal_cancer.80","Zeller_fecal_colorectal_cancer.81","Zeller_fecal_colorectal_cancer.82","Zeller_fecal_colorectal_cancer.83","Zeller_fecal_colorectal_cancer.84","Zeller_fecal_colorectal_cancer.85","Zeller_fecal_colorectal_cancer.86","Zeller_fecal_colorectal_cancer.87","Zeller_fecal_colorectal_cancer.88","Zeller_fecal_colorectal_cancer.89","Zeller_fecal_colorectal_cancer.90","Zeller_fecal_colorectal_cancer.91","Zeller_fecal_colorectal_cancer.92","Zeller_fecal_colorectal_cancer.93","Zeller_fecal_colorectal_cancer.94","Zeller_fecal_colorectal_cancer.95","Zeller_fecal_colorectal_cancer.96","Zeller_fecal_colorectal_cancer.97","Zeller_fecal_colorectal_cancer.98","Zeller_fecal_colorectal_cancer.99","Zeller_fecal_colorectal_cancer.100","Zeller_fecal_colorectal_cancer.101","Zeller_fecal_colorectal_cancer.102","Zeller_fecal_colorectal_cancer.103","Zeller_fecal_colorectal_cancer.104","Zeller_fecal_colorectal_cancer.105","Zeller_fecal_colorectal_cancer.106","Zeller_fecal_colorectal_cancer.107","Zeller_fecal_colorectal_cancer.108","Zeller_fecal_colorectal_cancer.109","Zeller_fecal_colorectal_cancer.110","Zeller_fecal_colorectal_cancer.111","Zeller_fecal_colorectal_cancer.112","Zeller_fecal_colorectal_cancer.113","Zeller_fecal_colorectal_cancer.114","Zeller_fecal_colorectal_cancer.115","Zeller_fecal_colorectal_cancer.116","Zeller_fecal_colorectal_cancer.117","Zeller_fecal_colorectal_cancer.118","Zeller_fecal_colorectal_cancer.119","Zeller_fecal_colorectal_cancer.120"
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_Family_XIII_Incertae_Sedis|g__Clostridiales_Family_XIII_Incertae_Sedis_unclassified",2.58999974100003e-05,0,0.00011239993256004,0.00044069986779004,0.000479999952000005,0.000364399963560004,0,1.38000069000035e-05,0,0.0001118,0.000169999949000015,0.00024140012070006,2.80000028000003e-05,0,0,0.000590499763800094,1.91000019100002e-05,0,0,4.41000044100004e-05,0.000236499905400038,5.3e-05,0.000165800033160007,0.00134190013419001,0.000109300010930001,0,0,9.65999517000242e-05,0,1.70999948700015e-05,0,0,0,2.03e-05,0.0003165,0,9.11999726400082e-05,0,0.000331899867240053,4.16000041600004e-05,0.000101100020220004,0.00100359969892009,2.24999820000144e-05,0.000918299632680147,0,0.000602900120580024,0,7.68000153600031e-05,0,9.20000092000009e-06,8.04000080400008e-05,0.0001266,0.000312899937420012,3.3799989860003e-05,0,0.0006261002504401,0,6.86999862600027e-05,0,0,0.000156400109480077,0.000151000030200006,2.25999954800009e-05,1.76000035200007e-05,0,5.48999945100005e-05,0,7.64999617500191e-05,4.76000095200019e-05,0.0008383,0,4.38000262800158e-05,0,0,9.94000497000248e-05,0.000269199946160011,1.94999961000008e-05,0.000181400018140002,2.87999913600026e-05,3.18000031800003e-05,2.26999977300002e-05,0,1.61999983800002e-05,0,0.0002063,3.47000069400014e-05,1.6199991900004e-05,0.000231400138840083,0,4.97000149100045e-05,0.0005123,1.12e-05,0,0,0,2.19999978000002e-05,0,8.89999644000142e-05,0.000282800084840025,5.0399989920002e-05,9.04000180800036e-05,0,0,0,0,0,0,0.000167599966480007,0,0,1.89000037800008e-05,0,0.000110199988980001,0,9.67999806400039e-05,0,0.000117599905920075,0,0.000390899843640063,0,9.7e-05
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_Family_XIII_Incertae_Sedis|g__Mogibacterium|s__Mogibacterium_sp_CM50",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00424689915062017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00101509979698004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_noname|g__Clostridiales_noname|s__Bacteroides_pectinophilus",0,0,0,0,0,0,0,0,0,0,0,0.0172430086215043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0179898,0,0,0,0.00623439875312025,0.00457139862858041,0.00155770015577002,0,0,0.0145655029131006,0,0,0,0,0,1.32000013200001e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0175693122985186,0.0231363046272609,0,0,0,0,0,0.000234199882900059,0,0.0010372,0,0,0,0,0,0,0,0,0,0,0,0,0.00222239977776002,0.107209535674279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00724270144854029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_noname|g__Clostridiales_noname|s__Clostridiales_bacterium_1_7_47FAA",0.000214599978540002,0,0,0,0,0,5.11999948800005e-05,0.00184330092165046,0,0,0,7.37000368500184e-05,0,0,0,0,0.000203800020380002,0.000301199879520048,0.000103900020780004,0,0,0.0007312,0.000350000070000014,0,0,0,3.16999936600013e-05,7.40999629500185e-05,0,0.00135549959335012,0.000122300012230001,0,0,0.000199,0,0,0,0,0.000255199897920041,5.70000057000006e-05,0,1.60999951700015e-05,0,0,1.83000018300002e-05,0,0,0.00606820121364024,0.0004421,0,2.81000028100003e-05,0.0041133,5.39999892000022e-06,7.24999782500065e-05,0,0,0,0,0,0,0,0,0,0.000306200061240012,0,5.85999941400006e-05,0,0.00220259889870055,0,0,3.2999990100003e-05,0,0,0,0,0,0,0,1.1199996640001e-05,5.18000051800005e-05,0,0,2.82999971700003e-05,0,0,0,0.000129599935200032,0,0,0,2.01e-05,0,0,0,0,3.93999960600004e-05,0,0,7.31000219300066e-05,1.39999972000006e-06,0,0,0,7.74e-05,0,0,0.000685800137160027,0,0,6.77e-05,0,9.20000276000083e-06,0.000104599989540001,0,0,0.0001345,0,0,0,0,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_noname|g__Flavonifractor|s__Flavonifractor_plautii",1.99999980000002e-06,0,9.09999454000327e-06,0,0,0,5.69999943000006e-05,0.000116800058400029,6.32000126400025e-05,0,0,0.00052190026095013,0.000104600010460001,0,0,0.000516599793360083,0.000329400032940003,1.47999940800024e-05,0.0151775030355006,0,0,1.21e-05,6.30000126000025e-05,0,0,0,0.000110499977900004,0,0,0.000194399941680017,0.0103738010373801,2.01e-05,0,0,2.39e-05,0,0,0,0,0.00095060009506001,0,0,0,0.000129799948080021,4.14000041400004e-05,1.47000029400006e-05,0,0.0225471045094209,3.89e-05,0,0,0.0020107,0.000175799964840007,0.000179699946090016,0,0.000972000388800155,0,4.22999915400017e-05,0,0.000103499979300004,0,0,0.000980499803900039,0.000877000175400035,0,0.000449599955040005,0,0.000390999804500098,0,0,3.73999887800034e-05,0,0,0.000265100053020011,0,0,0.000118899976220005,2.82000028200003e-05,0,6.80000068000007e-05,5.39999946000005e-06,0,4.28999957100004e-05,0,0.0007629,0,0,1.89000113400068e-05,0.000301999939600012,0,0.0001432,2.28e-05,1.21999975600005e-05,0.000380600304480244,0.000498600249300125,0.000338299966170003,0,0.000132299947080021,0.000417700125310038,2.20999955800009e-05,0,0,0,2.64e-05,8.40999495400303e-05,3.2899990130003e-05,0.00131060026212005,1.34999973000005e-05,2.55999897600041e-05,0.000168,0,8.56000256800077e-05,0,0,0,9.33e-05,0,0,0,0,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_noname|g__Pseudoflavonifractor|s__Pseudoflavonifractor_capillosus",4.72999952700005e-05,0,0.000123699925780045,0,0,4.47999955200004e-05,3.68999963100004e-05,1.90000095000048e-05,0,2.2e-06,0,7.36000368000184e-05,0.000309400030940003,0,0,0.00018739992504003,0,0.000398299840680064,0,0,0,0,2.34000046800009e-05,0.000363700036370004,0,5.66999886600023e-05,0,0,0,3.16999904900029e-05,0,0.0001129,0,0,0,0,0,1.31000013100001e-05,2.54999898000041e-05,0,0,0,0,0,8.26000082600008e-05,0.00025420005084001,0,8.66000173200035e-05,0.0001132,0,3.17000031700003e-05,0,0,0,0,0.000441100176440071,0,0.000165199966960007,0.000140399943840022,0,0,0,0,9.56000191200038e-05,0,0.000311699968830003,0,5.1899974050013e-05,0,0,0,0,0,0,0,0,6.89999862000028e-06,0,2.92999912100026e-05,4.22000042200004e-05,3.57999964200004e-05,0,0.000261699973830003,0,0,0,9.5999952000024e-06,0,0,0,0.0001118,8.4e-06,0.000159699968060006,0,1.39000069500035e-05,4.36999956300004e-05,0,0.000110099955960018,0.00021810006543002,3.89999922000016e-06,3.59000071800014e-05,0,0,7.7e-06,1.33999919600048e-05,0,0,6.20999875800025e-05,4.69999812000075e-05,0,0,0,0,0,0,0,1.06999914400068e-05,0,0,0,0.0001408
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Anaerofustis|s__Anaerofustis_stercorihominis",0,0,0,0,0,0,0,4.04000202000101e-05,0,0,0,0,0,0,0,0,0.000120000012000001,0,0,0,0,0,8.19000163800033e-05,0,0,0,6.89999862000027e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.76999946900016e-05,0,0.000257199897120041,0,0,0,0,0,0,1.22000012200001e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.15999938400006e-05,0,0,0,0,0,0,0,0,0,0,0,0.000277400027740003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000109199934480039,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_brachy",0,0,3.24999805000117e-05,0,0,8.59999914000009e-06,8.99999910000009e-06,0,0,0,0,0,0,0,0,0,5.47000054700005e-05,0,0,0,0,0.0001586,4.80000096000019e-05,0,0,0.00108799978240004,0,4.3899978050011e-05,5.59999944000006e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.12000142400028e-05,0,0,0,0,3.00000030000003e-05,0,0,9.9899970030009e-05,0,0,0,4.05999918800016e-05,0,0,0,0,5.15999896800021e-05,0,0,1.14999988500001e-05,0,0,0,0.0002382,0,0.000122000073200044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000121200072720044,0,5.36000160800048e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.20999915800017e-05,0,0,0,0,0,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_eligens",0.00644069935593006,0.00791119841776032,0.0317740809355514,0.00794739761578072,0.00801939919806008,0.00166789983321002,0.0206271979372802,0.0666646333323167,0.0413685082737017,0.0092541,0.0128654961403512,0,0.0107280010728001,0.0119224023844805,0.000648499935150007,0.0180549927780029,0.0381381038138104,0.00566809773276091,0,0.0125921012592101,0.018473792610483,0.0032181,0.0733703146740629,0.000222300022230002,0.0415207041520704,0.0286784942643011,0,0,0.0152287984771202,0.000161799951460015,1.91000019100002e-05,0.0030033,0.120628887937111,0,0.00137,0.00412969917406017,0.0134659959602012,0.0446411044641104,0.0140946943621223,0.000138000013800001,0.0431300086260017,1.53999953800014e-05,0,0.000909199636320146,0.0652740065274007,0.0208121041624208,0.00609470060947006,0,0.0446696,0.000279300027930003,0.0239006023900602,0,0.0935267812946437,0.0192246942325917,0.0638135127627026,0,0,0.00586559882688023,0.0012787994884802,0,0.0604357423050196,0.0413939082787817,0.0312795937440812,0,0,0.00680389931961007,0.0271174945765011,0.000101599949200025,0.00457430091486018,0.0010261,0.000165999950200015,2.40000144000086e-06,0.0220046132027679,0.0199607039921408,0.036062418031209,0.0198319960336008,0,0.0186303018630302,0.103685968894209,0.0174745017474502,0.0352377964762203,0.0180426072170429,0.0221277977872202,0.0658807604715437,0,0.0446128089225618,0.00315719842140079,0.00156920094152057,0,0.0367591110277333,0.0819224,0.0169641,0.000428999914200017,0.00601860481488385,0.0265018132509066,0.0408138959186104,0.1184188,0,0.0624876187462856,0,0.0118273023654605,0.0328420065684013,0.0123699024739805,0.0569957,0.00893009464194321,0.00355229893431032,0,0.00819529836094033,0,9.14e-05,0.0782132156426431,0.0248589074576722,0,0.0187307943807617,0,0,0.0162727869817704,0.00926599629360148,0.0417859832856067,0,0.066174
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_hallii",0.0297119970288003,0.00024719995056001,0.00748199551080269,0.00317999904600029,0.0302283969771603,0.0117648988235101,0.0264389973561003,0.0076092038046019,0.00417020083404017,0.0178698,0.0178583946424816,0.00522900261450131,0.0330047033004703,0.000585200117040023,0.000129099987090001,0.00279309888276045,1.40000014000001e-06,4.90999803600079e-05,0,0.0445966044596605,0.0228541908583237,0.0156335,0.0149376029875206,0.0232863023286302,0.0216335021633502,0.00827629834474033,0.00888219822356036,0.00364789817605091,0.0507570949242905,2.59999922000023e-06,0,0.0008803,0.00158969984103002,0,0.0927806,0.00883069823386035,0.00309579907126028,0.00272370027237003,0.000928799628480149,0.000168200016820002,0.0190031038006208,0.00598129820561054,0.127051598358721,0.00141499943400023,0.00380130038013004,0.00269330053866011,0.000151000015100002,0.00183860036772007,0.0004473,0.0122550012255001,0.00114810011481001,2.53e-05,0.0381197923760415,0.00705959788212064,0.00725420145084029,0.000570100228040091,0.0032128,0.0434658913068217,0.00665039733984106,0.000111999977600004,0.012345108641576,0.0590321118064224,0.0320345935930813,0.000369400073880015,0.00157649968470006,0.0306445969355403,0.0049708990058202,0.0256984871507564,0.00576580115316023,0.0095669,0.00945539716338085,0.000783100469860282,0.00826570495942298,0.0121740024348005,0.00137930068965034,0.0701217859756428,0.00166049966790007,0.0141340014134001,0.00566229830131051,0.00128690012869001,0.00778149922185008,0.0233869093547637,0.00152469984753002,0.0205644876613074,0.0009256,0.025473605094721,5.80999709500145e-05,0.00923230553938332,0.000361699927660014,0.00827230248169075,0.0032541,0.0127802,0.0142191971561606,0.0183529146823317,0.00547370273685137,0.000493099950690005,0.006952,0.0381951847219261,0.0465175139552542,0.0833724833255033,0.0194081038816208,0.00380020076004015,0.0360294072058814,0.0052346,0.000292099824740105,0.00566469830059051,0,0.00165339966932007,0,0,0.0196007039201408,0.000285800085740026,0,0.0154636953608914,0.0637254872549026,0.0154341,0.0291591766726587,0.00116649953340019,0.00857939656824137,0.00105859936484038,0.0351376
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_limosum",0,0,0.000233099860140084,0,0,0,0,0,0,3.27e-05,0,0,0.000745900074590008,0,0,0.000482499807000077,0,0,0,0,0,0,0.00049720009944002,0.000833500083350008,0,0,0,0,0,0.00785849764245071,0.000328400032840003,0,0,0,4.82e-05,3.65999926800015e-05,0,0,0.000926499629400148,0,0,0,0,0.00914749634100146,0,0.000800700160140032,0,0,0,0,2.83000028300003e-05,0,0,0,0,0.000852800341120136,0,0,0,0,0,0,0,0,0.0099781980043604,0,0,0,7.32000146400029e-05,0.0008081,0,0,0,0,0,6.74999865000027e-05,0,0,0,0.000348100034810004,0,0,1.44999985500001e-05,0,0,0,0,0.00011240006744004,0.00099719980056004,0,0,0,0,0,0,0,0,0,0,0.00642939871412026,0,0,0.000806500161300032,0,0,0,0,0.000869299826140035,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_ramulus",0.0369668963033104,0.00987219802556039,0.00589109646534212,0.00160309951907014,0.00509959949004005,0,0.00491459950854005,0,1.60000032000006e-05,0.0009885,0.00320129903961029,0.00148750074375037,0.00653280065328007,0.0026189005237801,0.00263839973616003,0,0,0.00409049836380066,0,0.00607970060797006,0.0135349945860022,0.0072498,0.00379800075960015,0,0.00486350048635005,0.000804899839020032,0.00323949935210013,0.0126065936967032,0.00303999969600003,0,0,0.0008778,0.000465299953470005,0,0.0005069,0.000894899821020036,0.000628699811390057,0.00272790027279003,0,0,0.00326000065200013,0.00386199884140035,0.0339921728062618,0,0.00317770031777003,0.00383470076694015,0.00128830012883001,0,1.51e-05,0.000663600066360007,0.00095780009578001,0,0.0130431973913605,0.0010945996716201,0.00826360165272033,1.14000045600018e-05,0,0.0107314978537004,0.00757239697104121,0.00329789934042013,0.00421700295190207,0.00787350157470031,0.00843199831360034,0,0,0.00613069938693006,0.000805799838840032,0,0.00103690020738004,0.003761,0.0077580976725707,0.000865100519060311,0.00227120136272082,0.00692400138480028,0.000943400471700236,0.00693919861216028,0.00656439868712026,0.00530420053042005,0.00613669815899055,0.00474220047422005,0.00225909977409002,0.00662760265104106,0.0128949987105001,0.00290129825922104,0,0.0108024021604804,0.00902509548745226,0.00130150078090047,0,0.00325820097746029,0.0006396,0.0012291,0.0135674972865005,0.00260500208400167,0.00712930356465178,0.00208279979172002,0.0013518,0,0,0,0.00346220069244014,0.000288300057660012,0.00223410044682009,0.0022671,0.000591499645100213,0.00388899883330035,0,0.00373359925328015,0,0,0.00128240025648005,0.00458390137517041,0,0,0.00122549975490005,1.61e-05,0.00556739554608356,0.0024825990069604,0.00100739959704016,0.041583275050035,0.0002565
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_rectale",0.0506659949334005,0.0023793995241201,0.131987420807548,0.0810959756712073,0.109690389030961,0.00298559970144003,1.92999980700002e-05,7.30000365000182e-06,0.145907229181446,0.0302577,0.0811944756416573,0.0713014356507178,0.129730112973011,0.0548147109629422,0.0122365987763401,0.00107519956992017,0.237062523706252,0.0196571921371231,0.00372010074402015,0.00176240017624002,0.000926699629320148,0.0302504,0.0160551032110206,0.00099190009919001,0.142137514213751,0.0130863973827205,0.0693193861361228,0.0071987964006018,0.095966890403311,3.23999902800029e-05,0.0475069047506905,0.001031,0.0784786921521308,4.8e-06,0.0325063,0.114669177066165,0.138760158371952,0.109295610929561,0.00146789941284024,0.0244989024498902,0.130517226103445,0.000730799780760066,0.0213952828837737,0.000766499693400123,0.235183123518312,3.82000076400015e-05,0.00330560033056003,0,0.0175249,0.139981513998151,6.89000068900007e-05,8.64e-05,0.0333647933270413,0.0066377980086606,0.0778753155750631,0.000339100135640054,0.037287,0.0178237964352407,0.0156148937540425,0.00684669863066027,0.0613982429787701,0.140711528142306,0.112016577596684,0,0.00641039871792026,0.104209889579011,0.025400894919821,0.083785558107221,0.00863040172608035,0.0377852,0.244161226751632,0.116492069895242,0.0352156211293727,0.135310227062045,0.0394858197429099,0.00237179952564009,0.150292069941586,0.0940355094035509,0.00425479872356038,0.000311300031130003,0.00923259907674009,0.0756519302607721,0.0836003916399608,0.0131797920921247,0.0002781,0.024831004966201,0.112160243919878,0.136297381778429,0.00440629911874018,0.0197386059215818,0.0003961,0.0097973,0.0873364825327035,0.0260711208568967,0,0.0274325972567403,0.0563064,0.166993733202507,5.12000153600046e-05,1.28999974200005e-05,0.000989000197800039,0.0527071105414221,0.128205425641085,0.0286367,0.011210793273524,0.0675154797453561,0,0.00616519876696025,0.00764939694024122,6.62e-05,0.0173213034642607,9.80000294000088e-05,0,0.00417419874774038,0.389850022029996,0.0015361,0.0438908648873081,0.0547548780980488,0.0951734619306152,2.84999829000103e-05,0.000148
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_saphenum",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.76999929200028e-05,0,0,0,0,0,7.42e-05,0,0,0,0,0,1.2199993900003e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.60000032000006e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.32999813400037e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.96999682400254e-05,0,0,0,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_siraeum",0,0.00286499942700011,0.000533799679720192,0.000897199730840081,0.0103880989611901,0.0236057976394202,3.85999961400004e-05,0,0.0546854109370822,0.002006,0.022208493337452,0.0220830110415055,0.0105581010558101,0.00373130074626015,0,5.44999782000087e-05,0,0,0,0,9.12999634800146e-05,3e-06,0.152546630509326,0.00345750034575003,0.00499070049907005,0.050179489964102,0.000324199935160013,0.00210619894690053,0.00266169973383003,0.000926099722170083,0.000542500054250005,0.0056883,0.00218679978132002,0,6.2e-06,0.000632099873580025,0.011131896660431,0.00208240020824002,0.00238679904528038,0,8.03000160600032e-05,0,0,0.00109219956312017,0,0.0186967037393407,0.00535830053583005,0,0.0580886,0,0.00550130055013005,0,0.0377373924525215,0.000875699737290079,0.0075633015126603,0.100225440090176,0,0.0288360942327812,0.037611284955486,0.00423959915208017,0.000197500138250097,0.0099172019834404,0,0,2.3799995240001e-05,0.0678221932177807,0.0106061978787604,0.000683299658350171,0.0683779136755827,0.0019228,0,0.000489500293700176,0.0013845008307005,0,0,0.00279949944010011,0,7.54000075400008e-05,0.0213338935998319,0.00353970035397004,0.00206599979340002,0.0120038048015219,0.0131548986845101,0.00879239472456316,0,0.00914210182842037,0.000662699668650166,0.000771400462840278,0,0.00629450188835057,0.0034535,0.0008572,0.000148699970260006,0.00104760083808067,0.000409500204750102,0.000158699984130002,0.0571593,0.00043529982588007,0,1.29999974000005e-06,0.0126562025312405,0.000515300103060021,0.00875660175132035,0.0031599,0.0384457769325338,0.00168829949351015,0,0.0137969972406006,0.0139759944096022,0.0271695,0.000782100156420031,0,0,0.0143505956948213,0,9.1e-06,0.0495813603349117,0,0,0,0.0052639
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_sp_3_1_31",0,0,0,0,0,0,0,0,0,0,0.0032989990103003,0.000274100137050069,0.000209900020990002,0,0,0,0,0,0,0,0.00200459919816032,0,0,0,0.000350800035080004,0,0,0,0,9.34999719500084e-05,0,0,0,0,7.2e-05,0,0,0,0,0,0,0,0,0,0.000489100048910005,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000258599896560041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000805499919450008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000334999866000054,0.000477100143130043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000120899903280077,0,0,0,0
