"","metahit","metahit.1","metahit.2","metahit.3","metahit.4","metahit.5","metahit.6","metahit.7","metahit.8","metahit.9","metahit.10","metahit.11","metahit.12","metahit.13","metahit.14","metahit.15","metahit.16","metahit.17","metahit.18","metahit.19","metahit.20","metahit.21","metahit.22","metahit.23","metahit.24","metahit.25","metahit.26","metahit.27","metahit.28","metahit.29","metahit.30","metahit.31","metahit.32","metahit.33","metahit.34","metahit.35","metahit.36","metahit.37","metahit.38","metahit.39","metahit.40","metahit.41","metahit.42","metahit.43","metahit.44","metahit.45","metahit.46","metahit.47","metahit.48","metahit.49","metahit.50","metahit.51","metahit.52","metahit.53","metahit.54","metahit.55","metahit.56","metahit.57","metahit.58","metahit.59","metahit.60","metahit.61","metahit.62","metahit.63","metahit.64","metahit.65","metahit.66","metahit.67","metahit.68","metahit.69","metahit.70","metahit.71","metahit.72","metahit.73","metahit.74","metahit.75","metahit.76","metahit.77","metahit.78","metahit.79","metahit.80","metahit.81","metahit.82","metahit.83","metahit.84","metahit.85","metahit.86","metahit.87","metahit.88","metahit.89","metahit.90","metahit.91","metahit.92","metahit.93","metahit.94","metahit.95","metahit.96","metahit.97","metahit.98","metahit.99","metahit.100","metahit.101","metahit.102","metahit.103","metahit.104","metahit.105","metahit.106","metahit.107","metahit.108","metahit.109"
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Coprococcus|s__Coprococcus_sp_ART55_1",0,0.0305192,0,0,0,0,0.00533139893372021,0,0,0.00710370142074028,0.0140337014033701,0.0097691,0.0200965,0,0.074855170057932,0,0,0,0.0177089964582007,0,0,0,0.00599149880170024,0.0074591985081603,0.00374320037432004,0,0.0414184041418404,0.0682778931722107,0,0,0.0559046055904606,0,0,0,0.0477711286626772,0.0350586964941303,0.051253289749342,0.00419239958076004,0.0159979031995806,0,0.0321877903436629,0.00514169794332082,0,0.00773019922698008,0,0,0,0.0544124782350087,0.025389105077821,0.0363434854626058,0.0117314988268501,0,0,0,0.0349751069950214,0,0,0,0,0.0276859944628011,0.00783169765049071,0.00152039969592006,0.0372556925488615,0,0,0.0101651979669604,0,0.00209439958112008,0,0.00688699862260028,0.0223985955202809,0,0,0,0,0,0,0,0,0,0,0.127386325477265,0,0,0,0,0,0,0.0117082011708201,0.0053934,0,0,0.0147945014794501,0,0.0308793092637928,0,0.0763462076346208,0,0.0037779984888006,0,0,0,0,0,0.0351453894563832,0,0,0,0,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Dorea|s__Dorea_formicigenerans",0.00258619922414023,0.0003119,0.00292959941408012,0.0016076,0.00142779942888023,0.0017961,0.000910799817840036,0.00318389904483029,0.000675899797230061,0.00153570030714006,0.00217780021778002,0.0024603,0.0057241,0.00318670095601029,0.00280789887684045,0.00454440045444005,0.00108510065106039,0.00185450018545002,0.000629199874160025,0.00259190077757023,0.00123819975236005,0.000970400388160155,0.000633399873320025,0.0025501994899601,0.000847200084720009,0.00269860107944043,0.00163940016394002,0.000817599918240008,0.0009261,0.00387069883879035,0.00212260021226002,0.000526400105280021,0.00397239880828036,0.00257490077247023,0.00314330188598113,0.000773599922640008,0.00143719971256006,0.00718279928172007,0.000699600139920028,0.00360220036022004,0.00141869957439013,0.000259999896000042,0.00285509885796046,0.00389469961053004,0.0022703993188802,0.000424899957510004,0.00154080030816006,0.00328479868608053,0.000918600183720037,0.00304159878336049,0.00114899988510001,0.00114560011456001,0.00184379963124007,0.0022485993254202,0.00138120027624006,0.00128870025774005,0.00248170024817002,0.00284179886328045,0.0001388,0.000876199824760035,0.00748809775357067,0.00108219978356004,0.000729499854100029,0.0001277,0.00172380068952028,0.00152859969428006,0.000996600398640159,0.00773149845370031,0.000901500180300036,0.00213539957292009,0.00366009926798015,0.0216373870175678,0.0192902077160831,0.00289900086970026,0.00353070176535088,0.00296010059202012,0.000853800085380009,0,0.00479129856261043,0.00174420087210044,0.00366970036697004,0.00179290035858007,0.0012065,0.0067460047222033,0.0011014003304201,0.00263279973672003,0.003036,0,0.00556610055661006,0.0023653,0.00228810068643021,0.00212950106475053,0.000773900077390008,0.0023657,0.00568250170475051,0.00341180204708123,0.00278430027843003,0.00117280011728001,0.00258369896652041,0.000665300133060027,0.00292280029228003,0.00109940021988004,0.00185810111486067,0.00158810015881002,0.00163189951043015,0.000259799896080042,0.00515900257950129,0.0022174,0.0125620962313711,0.00247670024767002
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Dorea|s__Dorea_longicatena",0.00119349964195011,0.0085951,0.00528309894338021,0.0067699,0.0099875960049616,0.0115792,0.00320789935842013,0.00636499809050057,0,0.00292700058540012,0.00815160081516008,0.0024454,0.0073779,0.000419200125760038,0.0102339959064016,0.0098556009855601,0.00288690173214104,0.00373840037384004,0.00196319960736008,0.00188620056586017,0.00445199910960018,0.0105822042328817,0.00409619918076016,0.00486809902638019,0.00099940009994001,0.0153159061263625,0.0363203036320304,0.00232969976703002,0.0012813,0.00545969836209049,0.00147300014730001,0,0.00238499928450021,0.00300060090018027,0.019365611619367,0.0140964985903501,0.0134309973138005,0.0119845988015401,0.000404900080980016,0.00336390033639003,0.00707339787798064,0.00255139897944041,0.00401489839404064,0.0112595988740401,0.0127599961720011,0,0.0144830028966006,0.00569719772112091,0.00316560063312013,0.00340939863624055,0.00665029933497007,0.00154180015418002,0.0075305984938803,0.00766409770077069,0.00275450055090011,0.00692040138408028,0.00658300065830007,0.00301359879456048,0,0.00725869854826029,0.0022537993238602,0.00110679977864004,0.00352629929474014,0.0075895,0.00107320042928017,0.0050576989884602,0.00364250145700058,0.0073625985274803,9.07000181400036e-05,0.00134389973122005,0.0146194970761006,2.56999845800093e-05,0.0173159069263628,0.00684780205434062,0.00875120437560219,0.00484500096900019,0.00184700018470002,0,0.0104574968627509,0.00717410358705179,0.00791330079133008,0.00598810119762024,0.0029594,0.012263308584316,0.00646980194094058,0.00659039934096007,1.28e-05,0.0132596039778812,0.0279424027942403,0.0035961,0,0.00144750072375036,0.00229580022958002,0.0043156,0.0165057049517115,0.00980190588114353,0.00428250042825004,0.0099869009986901,0.00647859740856104,0,0.000391600039160004,0.00446030089206018,0.00216250129750078,0.00225870022587002,0.00528469841459048,0.000607699756920097,0.00662040331020165,0.0047075,0.0160862951741114,0.0239131023913102
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Dorea|s__Dorea_unclassified",0,0,0,0,0,0,0,0,0.000257299922810023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000860000086000009,0,0,0,0,0,0,0.00023810004762001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0023343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0073055,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000479000047900005,0,0,0.000470300047030005,0,0.000108599956560017,0,0,0,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_1_1_57FAA",0.0134258959722312,0.0044959,6.17999876400025e-05,9.25e-05,0,0,0.000537999892400022,0,0,0,0,0.0021205,0.0044618,0.0371651111495333,0,0.000264500026450003,0,0,0,0.00032950009885003,0,0,9.24999815000037e-05,0.00158519968296006,0,0,0,0,0,0.00170739948778015,0,0,0.000183599944920017,0,0,0,0,0,0.000281700056340011,0.000402000040200004,0.000751399774580068,0,0.00556849777260089,0,0,0.000532699946730005,0.0178726035745207,0,0,0.000352299859080056,0.000126399987360001,0,0,0.00561819831454051,0,0.00365540073108015,0.00162310016231002,9.13999634400146e-05,0.0014003,0.0025545994890801,0,0.000129499974100005,0,0,0.00114930045972018,0.000112899977420005,0.00180020072008029,0,0,0,9.69999806000039e-05,0.000237499857500085,0,0,0.00113310056655028,0.000185400037080007,9.24000092400009e-05,0,0.000318599904420029,9.67000483500242e-05,0.00156480015648002,0,0.007133,0,0.000753900226170068,0.287677171232283,0.0004074,0.00310730093219028,0.00108280010828001,0.0153505,0,0.011889905944953,6.60000066000007e-05,0,0,0.000959500575700345,0.000426300042630004,0.00127930012793001,0.0843451662619335,0.0430884086176817,0.000884500088450009,0.00170690034138007,0.00212660127596077,0.00227000022700002,0.000726099782170065,0,0.000682600341300171,0,0.00849959745012077,0.00138740013874001
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_1_4_56FAA",0,0,0,0,0,0,0,0,0.00033009990097003,0,0,0,0,6.99000209700063e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.00999879600048e-05,0,0,0,0,0.000183200036640007,0,0,0,0,0,3.89999922000016e-05,0,0,0,9.5800009580001e-05,0,0.0001206,0,0,0,0,0,7.84000313600125e-05,0,0,0,0,0,0.000125099974980005,3.71999776800134e-05,0,0,0,0,0,0,0,0,0,0,2.09e-05,0,0,0,0,0,0,0,0,6.42000321000161e-05,0,0,1.0600003180001e-05,9.79000587400353e-05,0,0.000209700020970002,0,0.000186000037200007,0,1.92000038400008e-05,5.54000332400199e-05,0,4.94999851500045e-05,0,0,0,0,0.000107100010710001
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_2_1_58FAA",0,0.0002934,0,0,0,0,0,0,7.53999773800068e-05,0.000129700025940005,0,0,0,0.000166500049950015,0,0,0,0.000120700012070001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.55000076500023e-05,0,0,0,0,0,0,0,0,2.4899990040004e-05,0,0,0,0.000179900035980007,1.05999957600017e-05,0,0,0,0,0.000301199939760012,0,0,0,0,2.81999887200045e-05,0,5.0799989840002e-05,0,0,0,0,0.000579700231880093,0,0,0,0,0,0,0.00530509681694191,0.00584610233844093,0.00066100019830006,0.00091860045930023,0,0,0,0.00246259926122022,0,0.000911500091150009,0.00025430005086001,0.0010103,0,0,0,0.0010556,0.00284340085302026,4.57000045700005e-05,1.53e-05,0.000346700104010031,0,1.51000015100002e-05,0.0002651,0,0.00900100540060324,0.000795100079510008,0,0,0.000299200059840012,0.00171150017115002,0,0.000751300450780271,0,0,0,0,0.000176,0.00122689963193011,0.000382700038270004
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_3_1_46FAA",0.000793299762010071,0.0054532,0.00299239940152012,0.000782,0.00104319958272017,0.0001124,0.0023808995238201,0.000648699805390058,0.00299139910258027,0.0116413023282605,0.0188228018822802,0.0012688,0.0074291,0.00630380189114057,0,0.00105130010513001,4.42000265200159e-05,0.00200650020065002,0.000354099929180014,0.000746100223830067,0.00116129976774005,0.000411700164680066,4.75999904800019e-05,0.000986999802600039,0.0137851013785101,0,0.000575300057530006,0.000402199959780004,0.0033764,0.00895329731401081,0.000500700050070005,0.00317730063546013,0.00102969969109009,0.00136240040872012,2.04000122400073e-05,0.00135329986467001,0.0149014970197006,0.0122633987736601,8.99000179800036e-05,0,0.000926599722020084,0.0006216997513201,0.00558829776468089,0.000365099963490004,0.00274339917698025,1.88999981100002e-05,0.00132030026406005,0.00760579695768122,0,0.00075179969928012,2.57999974200003e-05,5.54000055400006e-05,0.000536199892760021,0.00033679989896003,0.00289840057968012,0.00024050004810001,0,0.000837999664800134,0.0008591,0.000485099902980019,0.0033142990057103,0.00298319940336012,0.000224999955000009,8.29e-05,0.00820600328240131,0.00114609977078005,0.0111523044609218,0.000457399908520018,0.00181100036220007,0.000948699810260038,0.00306269938746012,0.000220399867760079,4.43000177200071e-05,0,0.0016023008011504,0.000950600190120038,0,0.00603230060323006,0.00044409986677004,0.00616230308115154,0.000412100041210004,0.000141100028220006,0.0002202,0.0014344010040807,0,0.0211204978879502,0.0011611,0,0.0297100029710003,0.0110964,2.02000060600018e-05,1.98000099000049e-05,2.45000024500002e-05,2.4e-05,0.000287000086100026,7.43000445800268e-05,0.000129900012990001,6.77000067700007e-05,0.0030986987605205,0.000236400047280009,0.0169856016985602,0.00148630029726006,0.000906900544140327,0.00369390036939004,0.000580799825760052,0.00630009747996101,3.76000188000094e-05,0.0003143,0.00245609926317022,0.000354300035430004
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_3_1_57FAA_CT1",6.76999796900061e-05,0.0010135,0,5.6e-06,2.82999886800045e-05,0.0009374,7.4499985100003e-05,0,0,6.92000138400028e-05,0,0,8.24e-05,4.55000136500041e-05,0,0,0,0,0,0,0,0.000345700138280055,0,0,0,1.42000056800023e-05,0,0,0,0,0,0,0,0,0,0,0,0,6.72000134400027e-05,0,8.00999759700072e-05,0,0,0,0,0.000344199965580003,7.13000142600028e-05,0,0,0,0,0,5.61999887600022e-05,1.04999968500009e-05,0,0.000376900075380015,0,0,0.0012686,4.67999906400019e-05,0,0,0,0,0,0,0,0,0,5.89999882000024e-06,0.000166799966640007,0,0.000482000192800077,0,1.53000076500038e-05,0,0,0,0,0,0,0,0.0005736,0,2.50000075000023e-06,6.19999938000006e-06,2.8e-06,0,0,8.49e-05,0,0.000266600133300067,0,0,0,0,0.000299600029960003,0.000509800050980005,0,0.000117100023420005,0,0,0.000495000297000178,0.000227400022740002,1.47999955600013e-05,0,0.000191400095700048,0,0.00011039996688001,0.00450850045085005
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_4_1_37FAA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0002567,0,0,0,1.42000042600013e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_5_1_57FAA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.44999945500005e-05,0,0,0,0,0,0,0,0,0,0,0,0,3.2e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.000477199713680172,2.69000107600043e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0004296,7.60000228000068e-05,0,0,2.64000079200024e-05,0,0,0,0,0,0,0.000130800013080001,0,0.000111700022340004,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_5_1_63FAA",0.000156399953080014,3.64e-05,0.000401799919640016,4.79e-05,0.000851099659560136,0.0009403,5.69999886000023e-05,0.000186599944020017,0.000119099964270011,0.00025070005014001,0.000504900050490005,0.0005349,0.0007911,0.000268200080460024,0.000116199953520019,0.000156500015650002,4.1600024960015e-05,0.000516400051640005,3.45999930800014e-05,0.000634800190440057,4.35999912800017e-05,0.000382800153120061,0.000132999973400005,7.4699985060003e-05,0.000793700079370008,0.000579000231600093,0.00104470010447001,0.000686099931390007,0.0001486,0.000800899759730072,0.000719300071930007,0,0.0010790996762701,0.000201600060480018,0.000109600065760039,1.16999988300001e-05,0.00025799994840001,0.000254399974560003,0.000118600023720005,0.000239300023930002,0.000410599876820037,0.000327499869000052,0.000773999690400124,0.000302599969740003,0,0.000224499977550002,0.00280920056184011,9.89999604000158e-06,0.000305600061120012,0.000480099807960077,0.00152899984710002,7.88000078800008e-05,0.00099659980068004,0.000452099864370041,0.000106700021340004,0.000129700025940005,0.000623100062310006,0.000833299666680133,0.0003596,0.000171899965620007,0.00180559945832016,0.000139799972040006,5.0499989900002e-05,5.66e-05,0.000641300256520103,0.000156499968700006,0.000284300113720046,0.000134399973120005,7.19000143800029e-05,0.000285399942920011,0.00515579896884021,0.0113475931914441,0.000318900127560051,0.000245200073560022,0.000129600064800032,5.0300010060002e-05,6.13000061300006e-05,0,0.000401099879670036,0.000284800142400071,0.000895900089590009,0.000179600035920007,0.0007535,0.000377600264320185,7.40000222000067e-06,0.000716199928380007,0.0002962,0,0.000603600060360006,0.0010944,0.000357200107160032,0,5.97000059700006e-05,0.0002551,0.00142700042810013,0.000906700544020326,0.000553700055370006,0.000320800032080003,0.000379299848280061,0,0.00125050012505001,0.000284600056920011,0,0.00379390037939004,0.000126499962050011,9.22999630800148e-05,0.00445670222835111,0.0003383,5.28999841300048e-05,0.00121570012157001
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_6_1_63FAA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.90000156000062e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0005321,0.00421410126423038,0,0,4.96000148800045e-05,0.00127170063585032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_7_1_58FAA",0.00266789919963024,0.0002694,0.000335899932820013,0.0001281,0.00609789756084098,0.0006338,0.000320499935900013,0.00210859936742019,0.000338899898330031,0.0024917004983401,0.000863800086380009,0.0036217,0.000559,0.00137550041265012,0.000691199723520111,0.000175300017530002,0.000197300118380071,0.000837500083750008,0.000120399975920005,0.000142200042660013,0.000671799865640027,0.00025300010120004,0.000398399920320016,0.00076049984790003,0.00121380012138001,0.00100020040008016,0.000605800060580006,0.000363999963600004,0.0001795,0.000580499825850052,0.000495200049520005,0.00281420056284011,0.000547999835600049,0.000688000206400062,0.000612900367740221,0.000227199977280002,0.000382299923540015,0.00494019950598005,0.00049700009940002,0.000380300038030004,0.00102209969337009,0.00339409864236054,0.000808299676680129,0.000652399934760007,0.00158119952564014,4.34999956500004e-05,0.000341900068380014,0.00103569958572017,0.000297800059560012,0.00370779851688059,0.000673999932600007,0.000320600032060003,0.000830399833920033,0.000641999807400058,0.000652700130540026,0.000956200191240038,0.000681900068190007,0.00056109977556009,0.005141,0.000585299882940023,0.000682699795190061,0.00971919805616039,0.000104199979160004,0.001475,0.00068720027488011,0.000395699920860016,0.000880300352120141,0.00049319990136002,0.000236100047220009,0.000535699892860021,0.000409399918120016,0.000839499496300302,0.00236710094684038,0.000279300083790025,0.000227700113850057,0.000177100035420007,0.00119260011926001,0.00146270014627001,0.00134819959554012,0.000785900392950196,0.000736000073600007,0.000181500036300007,0.0007558,0.00230220161154113,0.000378800113640034,0.000101199989880001,0.0001836,0.000548300164490049,0.000577300057730006,0.0007733,0.000238800071640021,0.00275070137535069,0.000232200023220002,0.0003322,0.000254400076320023,0.00196180117708071,0.00160210016021002,0.00122090012209001,0.000199099920360032,0.000410500082100016,0.000677800067780007,0.000323700064740013,0.00153860092316055,0.000697600069760007,0.000824899752530074,0.000116899953240019,0.00139610069805035,7e-04,0.000509599847120046,0.000419200041920004
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_8_1_57FAA",0,0,0.00466649906670019,0,0,0,0,0,0,0,0.000321200032120003,0.0034454,0,0,0.0080980967607613,0,0,0,0.00359619928076014,0,0,0.00171040068416027,0.000650099869980026,0,0.000546400054640005,0.000475000190000076,0.00557420055742006,0.00794899920510008,0,0,0.0124437012443701,0,0.00275339917398025,0.000935700280710084,0,0.000457199954280005,0.00422849915430017,0.00204799979520002,0.00339480067896014,0.00106610010661001,0,0,0,0,0,0,0,0.00368869852452059,0.00369390073878015,0,0.000380999961900004,0.000828400082840008,0,0,0.000762300152460031,0,0,0.0166665933333627,0,0,0,0,0.000332299933540013,0.0012119,0,0.00615749876850025,0,0,0,0,0.00193539961292008,0.00456429726142164,0.00183360073344029,0.000625700187710056,0,0.000863900172780034,0.000287100028710003,0.00207620020762002,0.00367419889774033,0.00260080130040065,0.00134460013446001,0,0,0.000726500508550356,0,0,0,0,0,0,0,0,0.00110990011099001,0.0008374,0,0,0,0,0,0,0.00277400027740003,0.00159050031810006,0,0,0.0011091996672401,0.00158139936744025,0.000812500406250203,0,0,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_9_1_43BFAA",0,0,0,0,0,0,9.55999808800038e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3999995200001e-06,0,0,2.10000084000034e-06,0,9.10000364000146e-06,0,0,0,0,0,0,0,0,0,0,2.21000022100002e-05,0,0,0,0,0,0,0,0,0.000741,0.00231690069507021,0,0,2.28000068400021e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Marvinbryantia|s__Marvinbryantia_formatexigens",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.30999973800005e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Oribacterium|s__Oribacterium_sinus",0,6.4e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12000044800018e-05,0,0,0,0,0,0,0,0,0,0,0,3.90000039000004e-06,0,0,0,0,0,0,0,0,0,8.39e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.83999926400029e-05,0,0,0,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_hominis",0.00121229963631011,0.0080628,0.00125699974860005,0.0050316,0.00291249883500047,0.0015231,0.0117689976462005,0.00521769843469047,0.00022379993286002,0.00126220025244005,0.000646200064620006,0.0001781,0.0067388,0.000528500158550048,0.012364795054082,0.0181533018153302,0.0039000023400014,0.0126430012643001,0.00658449868310026,0.0122880036864011,0.00137489972502006,0.00791240316496127,0.00366219926756015,0.00200539959892008,0.00209660020966002,0.00351820140728056,0.00908030090803009,0.00151609984839002,0.0015596,0.00132739960178012,0.00410530041053004,0.0024815004963001,0.00367139889858033,0.0011007003302101,0.000845800507480305,0,0.00555749888850022,0.00294929970507003,0.0136558027311605,0.00336320033632003,0.010908396727481,0.00300409879836048,0.00242669902932039,0.00420529957947004,0.00298029910591027,0.00191129980887002,0.00126130025226005,0.00954169618332153,0.00382880076576015,0.00493089802764079,0.00233929976607002,0.000130200013020001,0.00137659972468005,4.12999876100037e-05,0.00696810139362028,0.000975900195180039,0.00531040053104005,0.000235599905760038,0.0002946,0.0130972973805405,0.00473579857926043,0.00127599974480005,0.000889599822080036,0.0028496,0.000609100243640097,0.00263419947316011,0.00193550077420031,0.00155309968938006,0.00051090010218002,0.000168499966300007,0.0165179966964007,7.99999520000288e-06,0.000332000132800053,0.000199100059730018,0.00495130247565124,0.00420600084120017,0.00306440030644003,0,0.00807449757765073,0.00636350318175159,0.00663020066302007,0.00195490039098008,0.0005104,0.000413100289170202,0.0010797003239101,0.000606699939330006,0.0010028,0,0.00206570020657002,0.0119975,0,0,0.00104820010482001,0.0002258,0.00152440045732014,0,0.00205600020560002,0.00111580011158001,0.00334629866148054,0,0.00095290009529001,0.00911610182322036,0.00402320241392145,1.70000017000002e-05,0.000366899889930033,0.000783399686640125,0.0215087107543554,3.66e-05,0.0022152993354102,0.00571850057185006
